11096	A2	1473137	1.0	0.09222945	LR
11096	A2	5736596	2.0	0.09144436	LR
11096	A2	2689152	3.0	0.08863583	LR
11096	A2	7554213	4.0	0.08792296	LR
11096	A2	8296000	5.0	0.07972567	LR
11096	A2	640236	6.0	0.07673974	LR
11096	A2	8189765	7.0	0.07663105	LR
11096	A2	49958	8.0	0.07650962	LR
11096	A2	3788764	9.0	0.07630796	LR
11096	A2	2706477	10.0	0.07598979	LR
11096	A2	2689151	11.0	0.07546598	LR
11096	A2	699813	12.0	0.07303728	LR
11096	A2	8807701	13.0	0.07291793	LR
11096	A2	842100	14.0	0.07272937	LR
11096	A2	121122	15.0	0.07271021	LR
11096	A2	7193490	16.0	0.07142021	LR
11096	A2	7659580	17.0	0.07137016	LR
11096	A2	699815	18.0	0.06953469	LR
11096	A2	3788766	19.0	0.06943811	LR
11096	A2	3201151	20.0	0.06936931	LR
11096	A2	4704744	21.0	0.06930529	LR
11096	A2	4916581	22.0	0.0692311	LR
11096	A2	1672433	23.0	0.06922982	LR
11096	A2	7199236	24.0	0.06662132	LR
11096	A2	6894851	25.0	0.06625922	LR
11096	A2	7535560	26.0	0.06522957	LR
11096	A2	5695141	27.0	0.06516855	LR
11096	A2	7552167	28.0	0.06514864	LR
11096	A2	5454245	29.0	0.06480296	LR
11096	A2	636419	30.0	0.06480245	LR
11096	A2	5670543	31.0	0.06474192	LR
11096	A2	5719142	32.0	0.06474156	LR
11096	A2	1650653	33.0	0.0646737	LR
11096	A2	4680197	34.0	0.06463467	LR
11096	A2	5500503	35.0	0.06462686	LR
11096	A2	4926294	36.0	0.0644513	LR
11096	A2	1808873	37.0	0.06343873	LR
11096	A2	699814	38.0	0.06336039	LR
11096	A2	3788762	39.0	0.06295364	LR
11096	A2	5484925	40.0	0.06263173	LR
11096	A2	4308230	41.0	0.06261511	LR
11096	A2	5024218	42.0	0.06256627	LR
11096	A2	2689155	43.0	0.06194815	LR
11096	A2	5732177	44.0	0.06194502	LR
11096	A2	75986	45.0	0.06178771	LR
11096	A2	8227118	46.0	0.06005523	LR
11096	A2	4704738	47.0	0.05998155	LR
11096	A2	5520074	48.0	0.05933517	LR
11096	A2	5228131	49.0	0.05886825	LR
11096	A2	5228130	50.0	0.05883065	LR
11096	A2	1650659	51.0	0.05860658	LR
11096	A2	2578282	52.0	0.05690384	LR
11096	A2	5024212	53.0	0.05676888	LR
11096	A2	7248533	54.0	0.05672017	LR
11096	A2	121117	55.0	0.05670828	LR
11096	A2	121123	56.0	0.05660156	LR
11096	A2	7985872	57.0	0.05656157	LR
11096	A2	4704739	58.0	0.05649719	LR
11096	A2	8484703	59.0	0.05640767	LR
11096	A2	1391568	60.0	0.05586509	LR
11096	A2	8167033	61.0	0.05583405	LR
11096	A2	699817	62.0	0.05410892	LR
11096	A2	7338204	63.0	0.0539658	LR
11096	A2	2406008	64.0	0.05394537	LR
11096	A2	5484924	65.0	0.05393453	LR
11096	A2	121118	66.0	0.05391143	LR
11096	A2	5024210	67.0	0.05385332	LR
11096	A2	8167031	68.0	0.05374789	LR
11096	A2	6000681	69.0	0.05363036	LR
11096	A2	2182494	70.0	0.05361865	LR
11096	A2	8820741	71.0	0.05353323	LR
11096	A2	7199235	72.0	0.05325599	LR
11096	A2	7199234	73.0	0.05325271	LR
11096	A2	8484705	74.0	0.0532506	LR
11096	A2	1391576	75.0	0.05312832	LR
11096	A2	4023940	76.0	0.05296383	LR
11096	A2	5484927	77.0	0.05170971	LR
11096	A2	121124	78.0	0.05155887	LR
11096	A2	5024211	79.0	0.05143556	LR
11096	A2	408563	80.0	0.05137201	LR
11096	A2	8085890	81.0	0.05134818	LR
11096	A2	2578279	82.0	0.05131249	LR
11096	A2	2182495	83.0	0.05128025	LR
11096	A2	1773558	84.0	0.05126848	LR
11096	A2	8827489	85.0	0.05119419	LR
11096	A2	648618	86.0	0.0511245	LR
11096	A2	699818	87.0	0.05100263	LR
11096	A2	5520068	88.0	0.05097894	LR
11096	A2	4680199	89.0	0.05067114	LR
11096	A2	4296473	90.0	0.05045311	LR
11096	A2	2003712	91.0	0.04910045	LR
11096	A2	6484172	92.0	0.04901323	LR
11096	A2	2844082	93.0	0.04901152	LR
11096	A2	754592	94.0	0.04898629	LR
11096	A2	8214868	95.0	0.04897355	LR
11096	A2	3788763	96.0	0.04894821	LR
11096	A2	842103	97.0	0.04890544	LR
11096	A2	8792083	98.0	0.04884675	LR
11096	A2	648617	99.0	0.04875768	LR
11096	A2	5484921	100.0	0.04875371	LR
19335	A2	5365657	1.0	0.19774848	LR
19335	A2	6221720	2.0	0.18421421	LR
19335	A2	3909640	3.0	0.18172926	LR
19335	A2	2071721	4.0	0.17725792	LR
19335	A2	8677296	5.0	0.17497496	LR
19335	A2	1565010	6.0	0.17475887	LR
19335	A2	7959785	7.0	0.17394853	LR
19335	A2	4446779	8.0	0.16839784	LR
19335	A2	946392	9.0	0.1676652	LR
19335	A2	8120477	10.0	0.16650989	LR
19335	A2	997156	11.0	0.16053658	LR
19335	A2	3368368	12.0	0.1597307	LR
19335	A2	4831119	13.0	0.15943102	LR
19335	A2	8078021	14.0	0.15340269	LR
19335	A2	2866200	15.0	0.1531467	LR
19335	A2	7954313	16.0	0.15306606	LR
19335	A2	4694419	17.0	0.15279939	LR
19335	A2	1119994	18.0	0.15277432	LR
19335	A2	2095129	19.0	0.15243717	LR
19335	A2	2071720	20.0	0.14885295	LR
19335	A2	7797146	21.0	0.14870938	LR
19335	A2	300888	22.0	0.14772297	LR
19335	A2	3219570	23.0	0.14735093	LR
19335	A2	1341023	24.0	0.14669402	LR
19335	A2	7787222	25.0	0.14667874	LR
19335	A2	354219	26.0	0.14665648	LR
19335	A2	3400360	27.0	0.14652457	LR
19335	A2	958931	28.0	0.14640962	LR
19335	A2	1455057	29.0	0.14601186	LR
19335	A2	5708395	30.0	0.14600092	LR
19335	A2	4430097	31.0	0.14578321	LR
19335	A2	7693115	32.0	0.145526	LR
19335	A2	7206430	33.0	0.1455138	LR
19335	A2	7671195	34.0	0.14323044	LR
19335	A2	1558244	35.0	0.14312001	LR
19335	A2	92475	36.0	0.14126902	LR
19335	A2	5078863	37.0	0.14097458	LR
19335	A2	8417112	38.0	0.14091419	LR
19335	A2	958928	39.0	0.13985942	LR
19335	A2	8098331	40.0	0.13973331	LR
19335	A2	4480947	41.0	0.13956863	LR
19335	A2	2304002	42.0	0.13926772	LR
19335	A2	1720394	43.0	0.13489629	LR
19335	A2	1274620	44.0	0.13465241	LR
19335	A2	1010668	45.0	0.13398738	LR
19335	A2	6798536	46.0	0.13370413	LR
19335	A2	6861344	47.0	0.13370369	LR
19335	A2	4955678	48.0	0.13363723	LR
19335	A2	2523493	49.0	0.13352774	LR
19335	A2	6154303	50.0	0.13345896	LR
19335	A2	1194637	51.0	0.13345292	LR
19335	A2	8175521	52.0	0.13324508	LR
19335	A2	772232	53.0	0.13323581	LR
19335	A2	1902332	54.0	0.13322097	LR
19335	A2	2594897	55.0	0.1331697	LR
19335	A2	532041	56.0	0.1330846	LR
19335	A2	1906594	57.0	0.13290316	LR
19335	A2	4446784	58.0	0.12868346	LR
19335	A2	7009818	59.0	0.12860628	LR
19335	A2	3512378	60.0	0.12858213	LR
19335	A2	2629666	61.0	0.12843827	LR
19335	A2	8299209	62.0	0.12832554	LR
19335	A2	8666680	63.0	0.12831704	LR
19335	A2	866139	64.0	0.1282964	LR
19335	A2	2604487	65.0	0.12827153	LR
19335	A2	1455053	66.0	0.12823705	LR
19335	A2	5996404	67.0	0.12820539	LR
19335	A2	2304007	68.0	0.12819716	LR
19335	A2	7129137	69.0	0.12790649	LR
19335	A2	1860535	70.0	0.12788709	LR
19335	A2	6462009	71.0	0.12783732	LR
19335	A2	1083329	72.0	0.12780493	LR
19335	A2	1544910	73.0	0.12780218	LR
19335	A2	2850899	74.0	0.12776507	LR
19335	A2	4313602	75.0	0.12772594	LR
19335	A2	5711213	76.0	0.12758303	LR
19335	A2	1262856	77.0	0.12758132	LR
19335	A2	5005401	78.0	0.12753666	LR
19335	A2	2966373	79.0	0.12750184	LR
19335	A2	2279955	80.0	0.12744698	LR
19335	A2	492087	81.0	0.12737601	LR
19335	A2	6773977	82.0	0.12710012	LR
19335	A2	7158441	83.0	0.1270428	LR
19335	A2	8120473	84.0	0.12667923	LR
19335	A2	1703591	85.0	0.12455688	LR
19335	A2	1231806	86.0	0.12396663	LR
19335	A2	712804	87.0	0.12332483	LR
19335	A2	2174515	88.0	0.1229649	LR
19335	A2	5703492	89.0	0.12285226	LR
19335	A2	7693800	90.0	0.12260105	LR
19335	A2	4606884	91.0	0.12257279	LR
19335	A2	6099824	92.0	0.12243935	LR
19335	A2	6824316	93.0	0.12240974	LR
19335	A2	8107929	94.0	0.12239059	LR
19335	A2	7412894	95.0	0.12231948	LR
19335	A2	599538	96.0	0.12222143	LR
19335	A2	7926514	97.0	0.12219876	LR
19335	A2	4164106	98.0	0.12219421	LR
19335	A2	1567674	99.0	0.12216678	LR
19335	A2	900143	100.0	0.12212087	LR
20455	A2	6373938	1.0	0.19710784	LR
20455	A2	6636099	2.0	0.16401419	LR
20455	A2	5422577	3.0	0.16316257	LR
20455	A2	8082597	4.0	0.16247785	LR
20455	A2	8296026	5.0	0.15648002	LR
20455	A2	7605006	6.0	0.15453055	LR
20455	A2	3701248	7.0	0.15042736	LR
20455	A2	631106	8.0	0.14993497	LR
20455	A2	6340611	9.0	0.14969008	LR
20455	A2	7147785	10.0	0.14959629	LR
20455	A2	1107467	11.0	0.14922726	LR
20455	A2	4684199	12.0	0.14921505	LR
20455	A2	7602439	13.0	0.14351863	LR
20455	A2	378361	14.0	0.14346832	LR
20455	A2	5516138	15.0	0.14332019	LR
20455	A2	8505322	16.0	0.14325009	LR
20455	A2	5623955	17.0	0.13692891	LR
20455	A2	6636105	18.0	0.13663452	LR
20455	A2	5623956	19.0	0.13659868	LR
20455	A2	962230	20.0	0.13631994	LR
20455	A2	5078068	21.0	0.13414352	LR
20455	A2	349199	22.0	0.13092747	LR
20455	A2	1993418	23.0	0.13088009	LR
20455	A2	7846634	24.0	0.13087855	LR
20455	A2	905765	25.0	0.13087753	LR
20455	A2	200359	26.0	0.1308637	LR
20455	A2	8187408	27.0	0.13086344	LR
20455	A2	8207724	28.0	0.13084442	LR
20455	A2	3979893	29.0	0.13061384	LR
20455	A2	4659706	30.0	0.13057959	LR
20455	A2	4261835	31.0	0.13050147	LR
20455	A2	8373828	32.0	0.13020956	LR
20455	A2	3834140	33.0	0.13019584	LR
20455	A2	5623954	34.0	0.13015545	LR
20455	A2	8373834	35.0	0.13014411	LR
20455	A2	4188987	36.0	0.13008469	LR
20455	A2	8373833	37.0	0.13007858	LR
20455	A2	2786601	38.0	0.12947826	LR
20455	A2	5244573	39.0	0.12903556	LR
20455	A2	4782625	40.0	0.12530041	LR
20455	A2	220952	41.0	0.1248943	LR
20455	A2	3543834	42.0	0.12478268	LR
20455	A2	6340610	43.0	0.12470674	LR
20455	A2	506728	44.0	0.12466835	LR
20455	A2	2605049	45.0	0.1246545	LR
20455	A2	978565	46.0	0.12459754	LR
20455	A2	6340609	47.0	0.12455791	LR
20455	A2	2553250	48.0	0.12454525	LR
20455	A2	244053	49.0	0.12452423	LR
